G RSSsd
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
-0,539969
-0,539969
-0,539969
-0,539969
-0,539969
-0,539969
-0,539969
-0,539969
-0,539969
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
-0,748328
G 5csd
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
-0,028091
-0,084832
-0,141609
-0,198411
-0,255227
-0,312044
-0,368853
-0,425643
-0,482462
-0,539063
-0,595417
-0,651585
-0,707644
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-1,000000
-1,000000
-1,000000
G (sg->nocrash)
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
-0,028091
-0,084832
-0,141609
-0,198411
-0,255227
-0,312044
-0,368853
-0,425643
-0,482462
-0,539063
-0,595417
-0,651585
-0,707644
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
-0,763658
stepwise crash
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
0,000000
0,000000
0,000000
stepwise 5csd
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
